lat,lon,loc,date,timespan,count,...7,daily_count,season,season_year,mean_seasonal_daily_count,lifecycle_duration
-31.2953,141.7099,Fowlers Gap,1988-07-08T00:00:00Z,7,132,0,18.857142857142858,Winter,1988,2.49484126984127,109.83333333333334
-31.2953,141.7099,Fowlers Gap,1989-05-17T00:00:00Z,2,35,0,17.5,Autumn,1989,1.9566326530612248,159.66666666666669
-31.2953,141.7099,Fowlers Gap,1989-06-03T00:00:00Z,6,39,0,6.5,Winter,1989,1.6904761904761905,152
-34.55784,138.83408,Turretfield,1960-11-11T00:00:00Z,1,12,0,12,Spring,1960,2,79.83333333333334
-34.55784,138.83408,Turretfield,1960-11-13T00:00:00Z,1,10,0,10,Spring,1960,2,78.95833333333334
-34.55784,138.83408,Turretfield,1960-11-16T00:00:00Z,1,20,0,20,Spring,1960,2,78.75
-34.55784,138.83408,Turretfield,1960-11-17T00:00:00Z,1,7,0,7,Spring,1960,2,79.625
-34.55784,138.83408,Turretfield,1960-11-19T00:00:00Z,1,9,0,9,Spring,1960,2,79.29166666666667
-34.55784,138.83408,Turretfield,1960-11-20T00:00:00Z,1,6,0,6,Spring,1960,2,78.875
-34.55784,138.83408,Turretfield,1960-11-22T00:00:00Z,1,8,0,8,Spring,1960,2,78.375
-34.55784,138.83408,Turretfield,1960-11-24T00:00:00Z,1,7,0,7,Spring,1960,2,77.04166666666666
-34.55784,138.83408,Turretfield,1960-11-27T00:00:00Z,1,6,0,6,Spring,1960,2,75.54166666666666
-34.55784,138.83408,Turretfield,1960-12-23T00:00:00Z,1,15,0,15,Spring,1960,2,70.375
-34.55784,138.83408,Turretfield,1961-01-25T00:00:00Z,1,15,0,15,Summer,1961,1.0666666666666667,69.25
-34.55784,138.83408,Turretfield,1961-01-26T00:00:00Z,1,10,0,10,Summer,1961,1.0666666666666667,69.08333333333333
-34.55784,138.83408,Turretfield,1961-12-09T00:00:00Z,1,14,0,14,Spring,1961,5.845238095238096,71.79166666666667
-34.55784,138.83408,Turretfield,1961-12-13T00:00:00Z,1,34,0,34,Spring,1961,5.845238095238096,71.20833333333333
-34.55784,138.83408,Turretfield,1961-12-14T00:00:00Z,1,24,0,24,Spring,1961,5.845238095238096,70.70833333333333
-34.55784,138.83408,Turretfield,1961-12-15T00:00:00Z,1,14,0,14,Spring,1961,5.845238095238096,70.5
-34.55784,138.83408,Turretfield,1962-10-16T00:00:00Z,1,23,0,23,Spring,1962,6.5308641975308666,86.54166666666667
-34.55784,138.83408,Turretfield,1962-10-21T00:00:00Z,1,19,0,19,Spring,1962,6.5308641975308666,83.5
-34.55784,138.83408,Turretfield,1962-10-26T00:00:00Z,1,20,0,20,Spring,1962,6.5308641975308666,81.29166666666667
-34.55784,138.83408,Turretfield,1962-10-28T00:00:00Z,1,16,0,16,Spring,1962,6.5308641975308666,81
-34.55784,138.83408,Turretfield,1962-10-29T00:00:00Z,1,15,0,15,Spring,1962,6.5308641975308666,80.41666666666667
-34.55784,138.83408,Turretfield,1962-10-30T00:00:00Z,1,46,0,46,Spring,1962,6.5308641975308666,79.5
-34.55784,138.83408,Turretfield,1962-10-31T00:00:00Z,1,16,0,16,Spring,1962,6.5308641975308666,78.79166666666667
-34.55784,138.83408,Turretfield,1962-11-05T00:00:00Z,1,28,0,28,Spring,1962,6.5308641975308666,75.91666666666667
-34.55784,138.83408,Turretfield,1962-11-06T00:00:00Z,1,22,0,22,Spring,1962,6.5308641975308666,75.66666666666667
-34.55784,138.83408,Turretfield,1962-11-07T00:00:00Z,1,25,0,25,Spring,1962,6.5308641975308666,75.75
-34.55784,138.83408,Turretfield,1962-11-09T00:00:00Z,1,37,0,37,Spring,1962,6.5308641975308666,75.66666666666666
-34.55784,138.83408,Turretfield,1962-11-14T00:00:00Z,1,16,0,16,Spring,1962,6.5308641975308666,74.58333333333333
-34.55784,138.83408,Turretfield,1962-11-16T00:00:00Z,1,27,0,27,Spring,1962,6.5308641975308666,73.70833333333334
-34.55784,138.83408,Turretfield,1962-11-22T00:00:00Z,1,16,0,16,Spring,1962,6.5308641975308666,72.16666666666667
-34.55784,138.83408,Turretfield,1962-11-27T00:00:00Z,1,40,0,40,Spring,1962,6.5308641975308666,70.33333333333333
-34.55784,138.83408,Turretfield,1963-09-22T00:00:00Z,1,10,0,10,Spring,1963,4.5536723163841835,89.83333333333333
-34.55784,138.83408,Turretfield,1963-09-26T00:00:00Z,1,10,0,10,Spring,1963,4.5536723163841835,86.875
-34.55784,138.83408,Turretfield,1963-09-28T00:00:00Z,1,10,0,10,Spring,1963,4.5536723163841835,86.41666666666667
-34.55784,138.83408,Turretfield,1963-10-07T00:00:00Z,1,20,0,20,Spring,1963,4.5536723163841835,80.41666666666667
-34.55784,138.83408,Turretfield,1963-10-08T00:00:00Z,1,70,0,70,Spring,1963,4.5536723163841835,80
-34.55784,138.83408,Turretfield,1963-10-09T00:00:00Z,1,20,0,20,Spring,1963,4.5536723163841835,80.45833333333333
-34.55784,138.83408,Turretfield,1963-10-11T00:00:00Z,1,82,0,82,Spring,1963,4.5536723163841835,80.58333333333333
-34.55784,138.83408,Turretfield,1963-10-15T00:00:00Z,1,11,0,11,Spring,1963,4.5536723163841835,78.45833333333333
-34.55784,138.83408,Turretfield,1963-10-16T00:00:00Z,1,26,0,26,Spring,1963,4.5536723163841835,77.75
-34.55784,138.83408,Turretfield,1963-10-17T00:00:00Z,1,20,0,20,Spring,1963,4.5536723163841835,77.08333333333333
-34.55784,138.83408,Turretfield,1963-10-18T00:00:00Z,1,20,0,20,Spring,1963,4.5536723163841835,77.04166666666666
-34.55784,138.83408,Turretfield,1963-10-19T00:00:00Z,1,10,0,10,Spring,1963,4.5536723163841835,77.33333333333333
-34.55784,138.83408,Turretfield,1963-10-22T00:00:00Z,1,10,0,10,Spring,1963,4.5536723163841835,77.70833333333333
-34.55784,138.83408,Turretfield,1963-11-01T00:00:00Z,2,30,0,15,Spring,1963,4.5536723163841835,73.08333333333333
-34.55784,138.83408,Turretfield,1963-11-05T00:00:00Z,1,40,0,40,Spring,1963,4.5536723163841835,75.375
-34.55784,138.83408,Turretfield,1963-11-12T00:00:00Z,1,15,0,15,Spring,1963,4.5536723163841835,71.875
-34.55784,138.83408,Turretfield,1964-01-02T00:00:00Z,1,8,0,8,Summer,1964,0.4343434343434344,77.375
-34.55784,138.83408,Turretfield,1964-10-15T00:00:00Z,1,14,0,14,Spring,1964,6.987068965517243,94.66666666666666
-34.55784,138.83408,Turretfield,1964-10-19T00:00:00Z,1,27,0,27,Spring,1964,6.987068965517243,93.54166666666667
-34.55784,138.83408,Turretfield,1964-10-27T00:00:00Z,1,15,0,15,Spring,1964,6.987068965517243,88.79166666666666
-34.55784,138.83408,Turretfield,1964-10-28T00:00:00Z,1,25,0,25,Spring,1964,6.987068965517243,88.83333333333333
-34.55784,138.83408,Turretfield,1964-11-01T00:00:00Z,1,17,0,17,Spring,1964,6.987068965517243,87.45833333333333
-34.55784,138.83408,Turretfield,1964-11-06T00:00:00Z,1,19,0,19,Spring,1964,6.987068965517243,84.375
-34.55784,138.83408,Turretfield,1964-11-08T00:00:00Z,1,23,0,23,Spring,1964,6.987068965517243,83.125
-34.55784,138.83408,Turretfield,1964-11-09T00:00:00Z,1,30,0,30,Spring,1964,6.987068965517243,83
-34.55784,138.83408,Turretfield,1964-11-10T00:00:00Z,1,20,0,20,Spring,1964,6.987068965517243,83.20833333333334
-34.55784,138.83408,Turretfield,1964-11-11T00:00:00Z,1,31,0,31,Spring,1964,6.987068965517243,82.875
-34.55784,138.83408,Turretfield,1964-11-12T00:00:00Z,1,27,0,27,Spring,1964,6.987068965517243,82.41666666666666
-34.55784,138.83408,Turretfield,1964-11-13T00:00:00Z,1,29,0,29,Spring,1964,6.987068965517243,82.91666666666667
-34.55784,138.83408,Turretfield,1964-11-14T00:00:00Z,1,34,0,34,Spring,1964,6.987068965517243,82.45833333333334
-34.55784,138.83408,Turretfield,1964-11-20T00:00:00Z,1,21,0,21,Spring,1964,6.987068965517243,81.75
-34.55784,138.83408,Turretfield,1964-11-24T00:00:00Z,1,30,0,30,Spring,1964,6.987068965517243,81.41666666666666
-34.55784,138.83408,Turretfield,1964-11-25T00:00:00Z,1,20,0,20,Spring,1964,6.987068965517243,81.29166666666666
-34.55784,138.83408,Turretfield,1964-12-27T00:00:00Z,1,30,0,30,Spring,1964,6.987068965517243,78.5
-34.55784,138.83408,Turretfield,1964-12-29T00:00:00Z,1,17,0,17,Spring,1964,6.987068965517243,77.875
-34.55784,138.83408,Turretfield,1965-01-02T00:00:00Z,1,7,0,7,Summer,1965,1.4146341463414638,71.625
-34.55784,138.83408,Turretfield,1965-01-05T00:00:00Z,1,7,0,7,Summer,1965,1.4146341463414638,71.45833333333333
-34.55784,138.83408,Turretfield,1965-01-20T00:00:00Z,1,6,0,6,Summer,1965,1.4146341463414638,77
-34.55784,138.83408,Turretfield,1965-09-25T00:00:00Z,1,30,0,30,Spring,1965,1.8454545454545457,84.91666666666667
-34.55784,138.83408,Turretfield,1965-10-06T00:00:00Z,1,6,0,6,Spring,1965,1.8454545454545457,78.91666666666667
-34.55784,138.83408,Turretfield,1965-10-20T00:00:00Z,1,10,0,10,Spring,1965,1.8454545454545457,75.5
-34.55784,138.83408,Turretfield,1965-11-04T00:00:00Z,2,36,0,18,Spring,1965,1.8454545454545457,74.20833333333333
-34.55784,138.83408,Turretfield,1965-11-14T00:00:00Z,1,10,0,10,Spring,1965,1.8454545454545457,71.33333333333334
-34.55784,138.83408,Turretfield,1965-11-26T00:00:00Z,1,16,0,16,Spring,1965,1.8454545454545457,69.16666666666666
-34.55784,138.83408,Turretfield,1965-11-29T00:00:00Z,1,6,0,6,Spring,1965,1.8454545454545457,67.875
-34.55784,138.83408,Turretfield,1965-11-30T00:00:00Z,1,6,0,6,Spring,1965,1.8454545454545457,67.75
-34.55784,138.83408,Turretfield,1965-12-03T00:00:00Z,1,11,0,11,Spring,1965,1.8454545454545457,67.95833333333333
-34.55784,138.83408,Turretfield,1965-12-18T00:00:00Z,1,11,0,11,Spring,1965,1.8454545454545457,69.75
-34.55784,138.83408,Turretfield,1966-01-14T00:00:00Z,1,6,0,6,Summer,1966,0.7564102564102564,68.79166666666667
-34.55784,138.83408,Turretfield,1966-09-28T00:00:00Z,1,20,0,20,Spring,1966,9.48660714285714,95.75
-34.55784,138.83408,Turretfield,1966-10-13T00:00:00Z,1,30,0,30,Spring,1966,9.48660714285714,85.625
-34.55784,138.83408,Turretfield,1966-10-28T00:00:00Z,1,20,0,20,Spring,1966,9.48660714285714,78.08333333333334
-34.55784,138.83408,Turretfield,1966-11-06T00:00:00Z,1,36,0,36,Spring,1966,9.48660714285714,75.70833333333333
-34.55784,138.83408,Turretfield,1966-11-11T00:00:00Z,1,50,0,50,Spring,1966,9.48660714285714,74.5
-34.55784,138.83408,Turretfield,1966-11-16T00:00:00Z,1,24,0,24,Spring,1966,9.48660714285714,73.16666666666667
-34.55784,138.83408,Turretfield,1966-11-17T00:00:00Z,1,48,0,48,Spring,1966,9.48660714285714,72.54166666666667
-34.55784,138.83408,Turretfield,1966-11-18T00:00:00Z,1,20,0,20,Spring,1966,9.48660714285714,72.54166666666666
-34.55784,138.83408,Turretfield,1966-11-25T00:00:00Z,1,20,0,20,Spring,1966,9.48660714285714,72.875
-34.55784,138.83408,Turretfield,1966-12-02T00:00:00Z,1,41,0,41,Spring,1966,9.48660714285714,70.91666666666667
-34.55784,138.83408,Turretfield,1966-12-06T00:00:00Z,1,40,0,40,Spring,1966,9.48660714285714,69.75
-34.55784,138.83408,Turretfield,1966-12-09T00:00:00Z,1,42,0,42,Spring,1966,9.48660714285714,68
-34.55784,138.83408,Turretfield,1966-12-12T00:00:00Z,1,148,0,148,Spring,1966,9.48660714285714,67.66666666666667
-34.55784,138.83408,Turretfield,1966-12-14T00:00:00Z,2,96,0,48,Spring,1966,9.48660714285714,68.375
-34.55784,138.83408,Turretfield,1966-12-15T00:00:00Z,1,24,0,24,Spring,1966,9.48660714285714,67.70833333333333
-34.55784,138.83408,Turretfield,1966-12-16T00:00:00Z,1,23,0,23,Spring,1966,9.48660714285714,67.45833333333333
-34.55784,138.83408,Turretfield,1966-12-20T00:00:00Z,1,20,0,20,Spring,1966,9.48660714285714,65.5
-34.55784,138.83408,Turretfield,1966-12-23T00:00:00Z,1,31,0,31,Spring,1966,9.48660714285714,64.70833333333333
-34.55784,138.83408,Turretfield,1967-01-03T00:00:00Z,1,40,0,40,Summer,1967,2.5319148936170217,69.91666666666667
-34.55784,138.83408,Turretfield,1967-01-05T00:00:00Z,1,10,0,10,Summer,1967,2.5319148936170217,69.29166666666667
-34.55784,138.83408,Turretfield,1967-02-01T00:00:00Z,1,16,0,16,Summer,1967,2.5319148936170217,73.75
-34.55784,138.83408,Turretfield,1967-02-03T00:00:00Z,1,10,0,10,Summer,1967,2.5319148936170217,73.45833333333333
-34.55784,138.83408,Turretfield,1967-02-11T00:00:00Z,1,8,0,8,Summer,1967,2.5319148936170217,73.66666666666667
-34.55784,138.83408,Turretfield,1967-10-08T00:00:00Z,1,8,0,8,Spring,1967,2.5143678160919554,82
-34.55784,138.83408,Turretfield,1967-10-11T00:00:00Z,1,16,0,16,Spring,1967,2.5143678160919554,81.79166666666666
-34.55784,138.83408,Turretfield,1967-10-23T00:00:00Z,1,32,0,32,Spring,1967,2.5143678160919554,77.5
-34.55784,138.83408,Turretfield,1967-10-25T00:00:00Z,1,7,0,7,Spring,1967,2.5143678160919554,78.25
-34.55784,138.83408,Turretfield,1967-10-26T00:00:00Z,1,16,0,16,Spring,1967,2.5143678160919554,79.25
-34.55784,138.83408,Turretfield,1967-10-28T00:00:00Z,1,12,0,12,Spring,1967,2.5143678160919554,78.70833333333334
-34.55784,138.83408,Turretfield,1967-10-29T00:00:00Z,1,17,0,17,Spring,1967,2.5143678160919554,78.5
-34.55784,138.83408,Turretfield,1967-10-30T00:00:00Z,1,15,0,15,Spring,1967,2.5143678160919554,78.41666666666666
-34.55784,138.83408,Turretfield,1967-10-31T00:00:00Z,1,22,0,22,Spring,1967,2.5143678160919554,78.625
-34.55784,138.83408,Turretfield,1967-11-01T00:00:00Z,1,12,0,12,Spring,1967,2.5143678160919554,78.58333333333334
-34.55784,138.83408,Turretfield,1967-11-02T00:00:00Z,1,8,0,8,Spring,1967,2.5143678160919554,78.83333333333334
-34.55784,138.83408,Turretfield,1967-11-03T00:00:00Z,1,18,0,18,Spring,1967,2.5143678160919554,78.875
-34.55784,138.83408,Turretfield,1967-11-10T00:00:00Z,1,8,0,8,Spring,1967,2.5143678160919554,74.95833333333333
-34.55784,138.83408,Turretfield,1967-11-19T00:00:00Z,1,6,0,6,Spring,1967,2.5143678160919554,73.58333333333334
-34.55784,138.83408,Turretfield,1968-09-16T00:00:00Z,1,6,0,6,Spring,1968,2.3052884615384626,108.5
-34.55784,138.83408,Turretfield,1968-11-07T00:00:00Z,1,7,0,7,Spring,1968,2.3052884615384626,78.91666666666667
-34.55784,138.83408,Turretfield,1968-11-09T00:00:00Z,1,10,0,10,Spring,1968,2.3052884615384626,78.04166666666667
-34.55784,138.83408,Turretfield,1968-11-11T00:00:00Z,1,7,0,7,Spring,1968,2.3052884615384626,78.25
-34.55784,138.83408,Turretfield,1968-11-12T00:00:00Z,1,23,0,23,Spring,1968,2.3052884615384626,77.95833333333334
-34.55784,138.83408,Turretfield,1968-11-14T00:00:00Z,1,8,0,8,Spring,1968,2.3052884615384626,78.45833333333334
-34.55784,138.83408,Turretfield,1968-11-15T00:00:00Z,1,8,0,8,Spring,1968,2.3052884615384626,77.45833333333333
-34.55784,138.83408,Turretfield,1968-11-16T00:00:00Z,1,20,0,20,Spring,1968,2.3052884615384626,76.875
-34.55784,138.83408,Turretfield,1968-12-23T00:00:00Z,1,13,0,13,Spring,1968,2.3052884615384626,65.41666666666667
-34.55784,138.83408,Turretfield,1969-02-02T00:00:00Z,1,10,0,10,Summer,1969,2.571895424836603,81.375
-34.55784,138.83408,Turretfield,1969-02-07T00:00:00Z,1,19,0,19,Summer,1969,2.571895424836603,85.54166666666667
-34.55784,138.83408,Turretfield,1969-02-08T00:00:00Z,1,7,0,7,Summer,1969,2.571895424836603,86.79166666666667
-34.55784,138.83408,Turretfield,1969-02-12T00:00:00Z,1,20,0,20,Summer,1969,2.571895424836603,90.5
-34.55784,138.83408,Turretfield,1969-02-13T00:00:00Z,1,12,0,12,Summer,1969,2.571895424836603,94.625
-34.55784,138.83408,Turretfield,1969-02-14T00:00:00Z,1,18,0,18,Summer,1969,2.571895424836603,96.83333333333334
-34.55784,138.83408,Turretfield,1969-02-16T00:00:00Z,1,12,0,12,Summer,1969,2.571895424836603,107.625
-34.55784,138.83408,Turretfield,1969-02-26T00:00:00Z,1,9,0,9,Summer,1969,2.571895424836603,147.75
-34.55784,138.83408,Turretfield,1969-11-13T00:00:00Z,1,16,0,16,Spring,1969,0.5478260869565215,80.66666666666666
-34.55784,138.83408,Turretfield,1970-10-01T00:00:00Z,1,6,0,6,Spring,1970,1.3333333333333333,91.66666666666667
-34.55784,138.83408,Turretfield,1970-12-17T00:00:00Z,1,6,0,6,Spring,1970,1.3333333333333333,76.375
-34.55784,138.83408,Turretfield,1970-12-18T00:00:00Z,1,7,0,7,Spring,1970,1.3333333333333333,76.33333333333333
-34.55784,138.83408,Turretfield,1970-12-25T00:00:00Z,1,7,0,7,Spring,1970,1.3333333333333333,78.5
-34.55784,138.83408,Turretfield,1970-12-26T00:00:00Z,1,7,0,7,Spring,1970,1.3333333333333333,78.375
-34.55784,138.83408,Turretfield,1971-01-01T00:00:00Z,2,21,0,10.5,Summer,1971,0.8303571428571432,66.75
-34.55784,138.83408,Turretfield,1971-01-05T00:00:00Z,1,8,0,8,Summer,1971,0.8303571428571432,65.91666666666667
-34.55784,138.83408,Turretfield,1971-11-10T00:00:00Z,1,8,0,8,Spring,1971,1.1557377049180335,79.5
-34.55784,138.83408,Turretfield,1971-11-11T00:00:00Z,1,7,0,7,Spring,1971,1.1557377049180335,79
-34.55784,138.83408,Turretfield,1971-11-13T00:00:00Z,1,6,0,6,Spring,1971,1.1557377049180335,79.91666666666667
-34.55784,138.83408,Turretfield,1971-11-14T00:00:00Z,1,8,0,8,Spring,1971,1.1557377049180335,79.54166666666667
-34.55784,138.83408,Turretfield,1971-11-15T00:00:00Z,1,8,0,8,Spring,1971,1.1557377049180335,79.29166666666666
-34.55784,138.83408,Turretfield,1971-11-16T00:00:00Z,1,8,0,8,Spring,1971,1.1557377049180335,79.25
-34.55784,138.83408,Turretfield,1971-11-17T00:00:00Z,1,13,0,13,Spring,1971,1.1557377049180335,79.29166666666667
-34.55784,138.83408,Turretfield,1971-11-19T00:00:00Z,1,7,0,7,Spring,1971,1.1557377049180335,78.25
-34.55784,138.83408,Turretfield,1971-11-28T00:00:00Z,1,6,0,6,Spring,1971,1.1557377049180335,73.25
-34.55784,138.83408,Turretfield,1972-01-27T00:00:00Z,1,20,0,20,Summer,1972,1.40625,75.625
-34.55784,138.83408,Turretfield,1972-01-29T00:00:00Z,1,11,0,11,Summer,1972,1.40625,76.58333333333333
-34.55784,138.83408,Turretfield,1972-01-30T00:00:00Z,1,9,0,9,Summer,1972,1.40625,76.875
-34.55784,138.83408,Turretfield,1972-01-31T00:00:00Z,1,8,0,8,Summer,1972,1.40625,77.58333333333334
-34.55784,138.83408,Turretfield,1972-07-02T00:00:00Z,1,19,0,19,Winter,1972,0.3250000000000002,150.875
-34.55784,138.83408,Turretfield,1972-09-09T00:00:00Z,1,29,0,29,Spring,1972,1.6000000000000003,101.33333333333334
-34.55784,138.83408,Turretfield,1973-08-20T00:00:00Z,1,8,0,8,Winter,1973,0.8014705882352944,115.99999999999999
-34.55784,138.83408,Turretfield,1973-08-31T00:00:00Z,1,16,0,16,Winter,1973,0.8014705882352944,107.66666666666667
-34.55784,138.83408,Turretfield,1973-09-02T00:00:00Z,1,9,0,9,Spring,1973,1.3915857605177997,106.70833333333333
-34.55784,138.83408,Turretfield,1973-10-01T00:00:00Z,1,7,0,7,Spring,1973,1.3915857605177997,89.16666666666666
-34.55784,138.83408,Turretfield,1973-10-26T00:00:00Z,1,9,0,9,Spring,1973,1.3915857605177997,79.70833333333333
-34.55784,138.83408,Turretfield,1973-10-27T00:00:00Z,1,11,0,11,Spring,1973,1.3915857605177997,80
-34.55784,138.83408,Turretfield,1973-10-28T00:00:00Z,1,7,0,7,Spring,1973,1.3915857605177997,79.66666666666667
-34.55784,138.83408,Turretfield,1973-10-30T00:00:00Z,1,8,0,8,Spring,1973,1.3915857605177997,78.875
-34.55784,138.83408,Turretfield,1973-10-31T00:00:00Z,1,8,0,8,Spring,1973,1.3915857605177997,78.79166666666667
-34.55784,138.83408,Turretfield,1973-11-02T00:00:00Z,1,24,0,24,Spring,1973,1.3915857605177997,78.08333333333333
-34.55784,138.83408,Turretfield,1973-11-04T00:00:00Z,1,19,0,19,Spring,1973,1.3915857605177997,77.91666666666667
-34.55784,138.83408,Turretfield,1974-10-20T00:00:00Z,1,10,0,10,Spring,1974,1.8658536585365846,83.875
-34.55784,138.83408,Turretfield,1974-10-21T00:00:00Z,1,9,0,9,Spring,1974,1.8658536585365846,83.16666666666667
-34.55784,138.83408,Turretfield,1974-10-22T00:00:00Z,1,12,0,12,Spring,1974,1.8658536585365846,82.625
-34.55784,138.83408,Turretfield,1974-10-23T00:00:00Z,1,15,0,15,Spring,1974,1.8658536585365846,81.70833333333333
-34.55784,138.83408,Turretfield,1974-11-01T00:00:00Z,1,7,0,7,Spring,1974,1.8658536585365846,77.66666666666666
-34.55784,138.83408,Turretfield,1974-11-05T00:00:00Z,1,6,0,6,Spring,1974,1.8658536585365846,74.79166666666667
-34.55784,138.83408,Turretfield,1974-11-08T00:00:00Z,1,7,0,7,Spring,1974,1.8658536585365846,73.08333333333334
-34.55784,138.83408,Turretfield,1974-11-09T00:00:00Z,1,7,0,7,Spring,1974,1.8658536585365846,72.875
-34.55784,138.83408,Turretfield,1974-12-16T00:00:00Z,1,6,0,6,Spring,1974,1.8658536585365846,64.5
-34.55784,138.83408,Turretfield,1975-09-08T00:00:00Z,1,15,0,15,Spring,1975,1.5930420711974118,102.58333333333333
-34.55784,138.83408,Turretfield,1975-09-10T00:00:00Z,1,7,0,7,Spring,1975,1.5930420711974118,101.79166666666667
-34.55784,138.83408,Turretfield,1975-09-11T00:00:00Z,1,16,0,16,Spring,1975,1.5930420711974118,101.45833333333334
-34.55784,138.83408,Turretfield,1975-09-12T00:00:00Z,1,17,0,17,Spring,1975,1.5930420711974118,100.83333333333334
-34.55784,138.83408,Turretfield,1975-11-13T00:00:00Z,1,8,0,8,Spring,1975,1.5930420711974118,72.54166666666666
-34.55784,138.83408,Turretfield,1975-11-21T00:00:00Z,1,7,0,7,Spring,1975,1.5930420711974118,74.20833333333333
-34.55784,138.83408,Turretfield,1975-11-24T00:00:00Z,1,16,0,16,Spring,1975,1.5930420711974118,73.95833333333334
-34.55784,138.83408,Turretfield,1976-09-15T00:00:00Z,1,8,0,8,Spring,1976,1.5662650602409636,107.33333333333334
-34.55784,138.83408,Turretfield,1976-09-27T00:00:00Z,1,8,0,8,Spring,1976,1.5662650602409636,98.45833333333333
-34.55784,138.83408,Turretfield,1976-10-01T00:00:00Z,1,10,0,10,Spring,1976,1.5662650602409636,97.29166666666667
-34.55784,138.83408,Turretfield,1976-10-20T00:00:00Z,1,9,0,9,Spring,1976,1.5662650602409636,84.70833333333333
-34.55784,138.83408,Turretfield,1976-10-31T00:00:00Z,2,12,0,6,Spring,1976,1.5662650602409636,79.45833333333333
-34.55784,138.83408,Turretfield,1976-11-01T00:00:00Z,1,21,0,21,Spring,1976,1.5662650602409636,78.875
-34.55784,138.83408,Turretfield,1976-11-11T00:00:00Z,1,6,0,6,Spring,1976,1.5662650602409636,78.375
-34.55784,138.83408,Turretfield,1977-09-07T00:00:00Z,1,10,0,10,Spring,1977,2.336805555555555,99.66666666666667
-34.55784,138.83408,Turretfield,1977-09-11T00:00:00Z,1,6,0,6,Spring,1977,2.336805555555555,96.04166666666667
-34.55784,138.83408,Turretfield,1977-09-16T00:00:00Z,1,11,0,11,Spring,1977,2.336805555555555,91.75
-34.55784,138.83408,Turretfield,1977-09-17T00:00:00Z,1,12,0,12,Spring,1977,2.336805555555555,90.79166666666666
-34.55784,138.83408,Turretfield,1977-09-22T00:00:00Z,1,34,0,34,Spring,1977,2.336805555555555,89.45833333333333
-34.55784,138.83408,Turretfield,1977-09-24T00:00:00Z,1,8,0,8,Spring,1977,2.336805555555555,89.125
-34.55784,138.83408,Turretfield,1977-09-25T00:00:00Z,1,7,0,7,Spring,1977,2.336805555555555,88.70833333333333
-34.55784,138.83408,Turretfield,1977-12-01T00:00:00Z,1,8,0,8,Spring,1977,2.336805555555555,69.45833333333333
-34.55784,138.83408,Turretfield,1978-09-26T00:00:00Z,1,24,0,24,Spring,1978,5.203389830508477,94.625
-34.55784,138.83408,Turretfield,1978-10-10T00:00:00Z,1,20,0,20,Spring,1978,5.203389830508477,86.54166666666667
-34.55784,138.83408,Turretfield,1978-10-11T00:00:00Z,1,32,0,32,Spring,1978,5.203389830508477,86.25
-34.55784,138.83408,Turretfield,1978-10-12T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,85.875
-34.55784,138.83408,Turretfield,1978-10-22T00:00:00Z,1,20,0,20,Spring,1978,5.203389830508477,80
-34.55784,138.83408,Turretfield,1978-10-23T00:00:00Z,1,44,0,44,Spring,1978,5.203389830508477,80
-34.55784,138.83408,Turretfield,1978-10-24T00:00:00Z,1,24,0,24,Spring,1978,5.203389830508477,80.5
-34.55784,138.83408,Turretfield,1978-10-26T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,81.54166666666666
-34.55784,138.83408,Turretfield,1978-11-05T00:00:00Z,1,24,0,24,Spring,1978,5.203389830508477,77.75
-34.55784,138.83408,Turretfield,1978-11-06T00:00:00Z,1,24,0,24,Spring,1978,5.203389830508477,77.83333333333334
-34.55784,138.83408,Turretfield,1978-11-07T00:00:00Z,1,32,0,32,Spring,1978,5.203389830508477,77.33333333333333
-34.55784,138.83408,Turretfield,1978-11-15T00:00:00Z,1,24,0,24,Spring,1978,5.203389830508477,72.5
-34.55784,138.83408,Turretfield,1978-11-19T00:00:00Z,1,12,0,12,Spring,1978,5.203389830508477,72.41666666666667
-34.55784,138.83408,Turretfield,1978-11-20T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,71.70833333333333
-34.55784,138.83408,Turretfield,1978-11-23T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,71.375
-34.55784,138.83408,Turretfield,1978-11-24T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,71.16666666666666
-34.55784,138.83408,Turretfield,1978-11-26T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,71
-34.55784,138.83408,Turretfield,1978-11-27T00:00:00Z,1,12,0,12,Spring,1978,5.203389830508477,71.66666666666666
-34.55784,138.83408,Turretfield,1978-12-05T00:00:00Z,1,15,0,15,Spring,1978,5.203389830508477,70.66666666666666
-34.55784,138.83408,Turretfield,1978-12-10T00:00:00Z,1,16,0,16,Spring,1978,5.203389830508477,68.95833333333334
-34.55784,138.83408,Turretfield,1979-01-07T00:00:00Z,1,10,0,10,Summer,1979,0.2881355932203389,67.08333333333333
-34.55784,138.83408,Turretfield,1979-09-08T00:00:00Z,1,6,0,6,Spring,1979,1.8826860841423954,100.375
-34.55784,138.83408,Turretfield,1979-09-16T00:00:00Z,1,12,0,12,Spring,1979,1.8826860841423954,96.66666666666667
-34.55784,138.83408,Turretfield,1979-10-05T00:00:00Z,1,8,0,8,Spring,1979,1.8826860841423954,87.75
