NAME,run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,step,par_name,par_value
Victoria,1,1,-10,1981-04-07T10:00:00Z,-36.534,142.555,945.3,1981-04-07T20:00:00Z,-37.397341,143.083979,1000,903,298.5,289.9,0,612.3,44.2,5.8,5.8,78.2,0,1,NA,NA
Victoria,1,1,-11,1981-04-07T09:00:00Z,-36.492,142.554,937.2,1981-04-07T20:00:00Z,-37.397341,143.083979,1000,903.8,298.7,290.2,0,775.2,44.2,5.9,5.9,77.3,0,1,NA,NA
Victoria,1,1,-12,1981-04-07T08:00:00Z,-36.446,142.546,930.9,1981-04-07T20:00:00Z,-37.397341,143.083979,1000,904.5,299,290.5,0,943,44,6,6,75.9,47.5,1,NA,NA
Victoria,1,1,0,1981-04-06T20:00:00Z,-36.446,142.546,1000,1981-04-06T20:00:00Z,-36.446,142.546,1000,896.7,296.3,287.2,0,250.8,44.5,4.9,5,79.3,0,2,NA,NA
Victoria,1,1,-1,1981-04-06T19:00:00Z,-36.309,142.576,1007.2,1981-04-06T20:00:00Z,-36.446,142.546,1000,895.9,296.1,286.9,0,250.7,45.7,5,5,78.6,0,2,NA,NA
Victoria,1,1,-2,1981-04-06T18:00:00Z,-36.183,142.627,1018.7,1981-04-06T20:00:00Z,-36.446,142.546,1000,894.2,296,286.7,0,250,46.7,5,5,79.6,0,2,NA,NA
Victoria,1,1,-3,1981-04-06T17:00:00Z,-36.073,142.697,1032,1981-04-06T20:00:00Z,-36.446,142.546,1000,892.4,296.3,286.8,0,263.5,46,5,5,78.6,0,2,NA,NA
Victoria,1,1,-4,1981-04-06T16:00:00Z,-35.983,142.782,1044.9,1981-04-06T20:00:00Z,-36.446,142.546,1000,890.8,296.6,286.9,0,279,45.6,5,5,83,0,2,NA,NA
Victoria,1,1,-5,1981-04-06T15:00:00Z,-35.913,142.879,1057.7,1981-04-06T20:00:00Z,-36.446,142.546,1000,889,296.8,287,0,296.1,45.2,5,5,88.7,0,2,NA,NA
Victoria,1,1,-6,1981-04-06T14:00:00Z,-35.864,142.99,1070.7,1981-04-06T20:00:00Z,-36.446,142.546,1000,887.1,297,287,0,314.3,45,5,5,95.6,0,2,NA,NA
Victoria,1,1,-7,1981-04-06T13:00:00Z,-35.834,143.111,1084.3,1981-04-06T20:00:00Z,-36.446,142.546,1000,885,297.2,287,0,333.1,44.8,5,5,103.7,0,2,NA,NA
Victoria,1,1,-8,1981-04-06T12:00:00Z,-35.825,143.244,1098.9,1981-04-06T20:00:00Z,-36.446,142.546,1000,882.7,297.5,287,0,352.3,44.6,4.9,5,112.9,0,2,NA,NA
Victoria,1,1,-9,1981-04-06T11:00:00Z,-35.831,143.374,1114.8,1981-04-06T20:00:00Z,-36.446,142.546,1000,879.7,297.8,287,0,479.8,44.8,5,5,124.9,0,2,NA,NA
Victoria,1,1,-10,1981-04-06T10:00:00Z,-35.847,143.488,1132.2,1981-04-06T20:00:00Z,-36.446,142.546,1000,876.6,298.1,287.1,0,606.4,44.9,5,5.1,133,0,2,NA,NA
Victoria,1,1,-11,1981-04-06T09:00:00Z,-35.874,143.585,1150.7,1981-04-06T20:00:00Z,-36.446,142.546,1000,873.6,298.4,287,0,731.2,44.8,5,5.1,140.1,0,2,NA,NA
Victoria,1,1,-12,1981-04-06T08:00:00Z,-35.91,143.667,1169.8,1981-04-06T20:00:00Z,-36.446,142.546,1000,870.7,298.6,287,0,853.3,44.7,5,5.1,146.3,18.8,2,NA,NA
Victoria,1,1,NA,1981-04-05T20:00:00Z,-35.91,143.667,1000,1981-04-05T20:00:00Z,-35.91,143.667,1000,889.2,295.6,285.8,0,495.3,62.5,6.4,6.4,133.4,0,3,NA,NA
