NAME,run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,step,par_name,par_value
New South Wales,1,1,0,1981-03-29T20:00:00Z,-35.44,144.687,1000,1981-03-29T20:00:00Z,-35.44,144.687,1000,885.8,296.6,286.5,0.5,332.3,83.6,8.9,9.1,194.8,0,2,NA,NA
New South Wales,1,1,-1,1981-03-29T19:00:00Z,-35.415,144.974,1007.4,1981-03-29T20:00:00Z,-35.44,144.687,1000,883.4,297,286.6,0.5,297.8,83.6,9,9.1,212.8,0,2,NA,NA
New South Wales,1,1,-2,1981-03-29T18:00:00Z,-35.377,145.254,1017.7,1981-03-29T20:00:00Z,-35.44,144.687,1000,879.4,297.3,286.5,0.5,267.7,82.3,8.9,9,241.9,0,2,NA,NA
New South Wales,1,1,-3,1981-03-29T17:00:00Z,-35.324,145.521,1029,1981-03-29T20:00:00Z,-35.44,144.687,1000,875.1,297.6,286.4,0,322.3,80.7,8.7,8.8,275.4,0,2,NA,NA
New South Wales,1,1,-4,1981-03-29T16:00:00Z,-35.259,145.771,1039.8,1981-03-29T20:00:00Z,-35.44,144.687,1000,871.2,297.9,286.3,0,377.8,79.5,8.6,8.7,302.2,0,2,NA,NA
New South Wales,1,1,-5,1981-03-29T15:00:00Z,-35.184,146.004,1049.1,1981-03-29T20:00:00Z,-35.44,144.687,1000,867.6,298.2,286.3,0,435.2,78.6,8.4,8.6,328.2,0,2,NA,NA
New South Wales,1,1,-6,1981-03-29T14:00:00Z,-35.103,146.223,1056.4,1981-03-29T20:00:00Z,-35.44,144.687,1000,864.3,298.4,286.2,0,495.1,77.9,8.4,8.5,353.8,0,2,NA,NA
New South Wales,1,1,-7,1981-03-29T13:00:00Z,-35.018,146.428,1061.3,1981-03-29T20:00:00Z,-35.44,144.687,1000,861.4,298.6,286.1,0,557.9,77.4,8.3,8.4,378.9,0,2,NA,NA
New South Wales,1,1,-8,1981-03-29T12:00:00Z,-34.932,146.619,1063.4,1981-03-29T20:00:00Z,-35.44,144.687,1000,859.6,298.8,286.1,0,609.8,76.4,8.2,8.3,396.4,0,2,NA,NA
New South Wales,1,1,-9,1981-03-29T11:00:00Z,-34.845,146.792,1064.2,1981-03-29T20:00:00Z,-35.44,144.687,1000,858.2,299.1,286.2,0,710.1,74.1,8,8.1,421.8,0,2,NA,NA
New South Wales,1,1,-10,1981-03-29T10:00:00Z,-34.756,146.946,1067,1981-03-29T20:00:00Z,-35.44,144.687,1000,856.7,299.3,286.3,0,817.5,72.2,7.9,8,433.2,0,2,NA,NA
New South Wales,1,1,-11,1981-03-29T09:00:00Z,-34.666,147.08,1071.7,1981-03-29T20:00:00Z,-35.44,144.687,1000,855.2,299.5,286.3,0,934.7,70.7,7.7,7.8,441.9,0,2,NA,NA
New South Wales,1,1,-12,1981-03-29T08:00:00Z,-34.577,147.196,1078.9,1981-03-29T20:00:00Z,-35.44,144.687,1000,853.7,299.6,286.3,0,1063.7,69.4,7.6,7.7,448.1,29.9,2,NA,NA
New South Wales,1,1,0,1981-03-28T20:00:00Z,-34.577,147.196,1000,1981-03-28T20:00:00Z,-34.577,147.196,1000,862.5,298.6,286.2,0,439.5,66.9,7.2,7.3,439.8,0,3,NA,NA
New South Wales,1,1,-1,1981-03-28T19:00:00Z,-34.496,147.199,984.5,1981-03-28T20:00:00Z,-34.577,147.196,1000,864.5,298.7,286.5,0,342.6,67.1,7.4,7.5,434,0,3,NA,NA
New South Wales,1,1,-2,1981-03-28T18:00:00Z,-34.423,147.194,966.8,1981-03-28T20:00:00Z,-34.577,147.196,1000,866.9,298.8,286.9,0,250,67.1,7.5,7.6,427.8,0,3,NA,NA
New South Wales,1,1,-3,1981-03-28T17:00:00Z,-34.355,147.184,949.4,1981-03-28T20:00:00Z,-34.577,147.196,1000,869.9,298.9,287.2,0,271.2,67.2,7.6,7.7,422.2,0,3,NA,NA
New South Wales,1,1,-4,1981-03-28T16:00:00Z,-34.293,147.17,935,1981-03-28T20:00:00Z,-34.577,147.196,1000,872.4,298.9,287.5,0,295.1,67.3,7.8,7.9,415.6,0,3,NA,NA
New South Wales,1,1,-5,1981-03-28T15:00:00Z,-34.237,147.151,923.4,1981-03-28T20:00:00Z,-34.577,147.196,1000,874.5,299,287.7,0,322.3,67.4,7.9,8,409,0,3,NA,NA
New South Wales,1,1,-6,1981-03-28T14:00:00Z,-34.188,147.128,914.6,1981-03-28T20:00:00Z,-34.577,147.196,1000,876.3,299.1,288,0,353.2,67.5,8,8.1,402.4,0,3,NA,NA
New South Wales,1,1,-7,1981-03-28T13:00:00Z,-34.147,147.099,908.5,1981-03-28T20:00:00Z,-34.577,147.196,1000,877.8,299.1,288.2,0,388.5,67.6,8.1,8.2,396,0,3,NA,NA
New South Wales,1,1,-8,1981-03-28T12:00:00Z,-34.113,147.066,905.2,1981-03-28T20:00:00Z,-34.577,147.196,1000,879,299.2,288.4,0,428.6,67.7,8.2,8.3,389.7,0,3,NA,NA
New South Wales,1,1,-9,1981-03-28T11:00:00Z,-34.085,147.023,902.4,1981-03-28T20:00:00Z,-34.577,147.196,1000,879.6,299.3,288.5,0,617.1,68.1,8.4,8.5,376.8,0,3,NA,NA
New South Wales,1,1,-10,1981-03-28T10:00:00Z,-34.059,146.969,897.1,1981-03-28T20:00:00Z,-34.577,147.196,1000,880.8,299.4,288.8,0,806.3,68.4,8.5,8.6,369,0,3,NA,NA
New South Wales,1,1,-11,1981-03-28T09:00:00Z,-34.035,146.902,889.4,1981-03-28T20:00:00Z,-34.577,147.196,1000,882.3,299.6,289,0,994.9,68.6,8.7,8.8,360.1,0,3,NA,NA
New South Wales,1,1,-12,1981-03-28T08:00:00Z,-34.014,146.821,879.3,1981-03-28T20:00:00Z,-34.577,147.196,1000,884.2,299.7,289.3,0,1181.7,68.6,8.8,8.9,349.9,21.1,3,NA,NA
